user,timestamp,tweet,lat,lon
@33_ignacio,Tue Apr 15 07:03:27 +0000 2014,Amanece que no es ppco. http://t.co/SNBCgEzEw1,37.9812972,-1.1300758
@AnaHergo,Tue Apr 15 07:04:19 +0000 2014,Se avecina maana de solecico y tarde idem de idemmm,37.995146999999996,-1.1395378
@misstyles13,Tue Apr 15 07:04:27 +0000 2014,Okay  @snuglylouis is the best one direction fan account i've ever seen!!! SO PERFECT,37.985525,-1.1489402
@ExsaRocio,Tue Apr 15 07:04:28 +0000 2014,"Esto es babylon hermanas y hermanos.""@Michus_Tururu: Hay estan todos... http://t.co/F7hECoL6LO""",38.008184,-1.1508978
@jesussanchezlo8,Tue Apr 15 07:04:39 +0000 2014,Hoy es mi cumple,,
@AngelaAldeguerS,Tue Apr 15 07:04:41 +0000 2014,"'SI TU ME BUSCAS, YO ESTOY EN MI LAGUNA, FUMANDO MARIHUANA METIDO EN MI COMUNA'",,
@Gissell_Tytta,Tue Apr 15 07:05:10 +0000 2014,"Ya me llaman, y nada :(",,
@ana_aledo,Tue Apr 15 07:05:37 +0000 2014,Buenos dias cumpleaera @AnaBarquero_15 todo lo que te pueda decir hoy se quedara corto,37.998228399999995,-1.1237063999999999
@PaulaRobledano,Tue Apr 15 07:06:09 +0000 2014,@BeFitMotivation: Love this  http://t.co/k2XZbC5god,37.90446282,-1.21818016
@Gissell_Tytta,Tue Apr 15 07:06:14 +0000 2014,Hambreeeeeeeeeeeeee tengoooooo mucha Hambreeeeeeeeeeeeeee :(,,
@PaulaRobledano,Tue Apr 15 07:06:56 +0000 2014,Good morning... ,37.90445492,-1.21819068
@tamarikatorres1,Tue Apr 15 07:07:14 +0000 2014,"Mircoles, ven ami.",37.9342437,-1.2024241000000002
@tamarikatorres1,Tue Apr 15 07:07:38 +0000 2014,Menos mal que nadie escucha lo que pienso,37.934233299999995,-1.2024441000000001
@AnaHergo,Tue Apr 15 07:07:46 +0000 2014,En casa no hay nada pero con visitas sale la comida guardada a cantidades de supermercado,37.9951796,-1.1395311000000001
@MuseoMUBAG,Tue Apr 15 07:08:00 +0000 2014,"#SemanaSanta2014 horario habitual, excepto, Viernes Santo, de 10h a 14h y Lunes de Pascua cerrado.",,
@conadeagos,Tue Apr 15 07:08:08 +0000 2014,bd.,38.0997073,-1.1649563
@puertovenecia,Tue Apr 15 07:08:18 +0000 2014,@danialtarriba @Isabel_lorea Gracias por la visita pareja! :D,,
@tamarikatorres1,Tue Apr 15 07:08:20 +0000 2014,Durar tanto como lo cuides.,37.934258899999996,-1.2024848999999997
@ExsaRocio,Tue Apr 15 07:08:30 +0000 2014,"Escucho a un poltico pronunciar la palabra ""democracia"" y me entra una risa muy buena.",38.0081511,-1.1509409
@puertovenecia,Tue Apr 15 07:08:33 +0000 2014,@RalPardo Nos alegramos! Gracias por venir :D,,
@tamarikatorres1,Tue Apr 15 07:08:36 +0000 2014,Muy poca gente merece la pena a da de hoy.,37.9342581,-1.2024832
@puertovenecia,Tue Apr 15 07:08:48 +0000 2014,@DARGONL Seguro que estaba todo delicioso! :),,
@AIDAJIMNEZ,Tue Apr 15 07:08:57 +0000 2014,"Buenos das a mi papi, que enseguida estas aqu de nuevo  te quiero!",37.9979342,-1.16922564
@AnaHergo,Tue Apr 15 07:08:59 +0000 2014,Me indigno porque no me imprimen las partituras,37.9951631,-1.1395481
@puertovenecia,Tue Apr 15 07:09:11 +0000 2014,@103_marta Fue una tarde genial! Gracias por empezar la semana con nosotros ;),,
@puertovenecia,Tue Apr 15 07:09:25 +0000 2014,@carolmontes09 Mil gracias por la visita! #FelizMartes,,
@tamarikatorres1,Tue Apr 15 07:09:25 +0000 2014,Las cosas salen mejor cuando no lo piensas tanto.,37.934203499999995,-1.202436
@puertovenecia,Tue Apr 15 07:09:39 +0000 2014,@luciiaiinter23 Nos alegramos! Disfrutad de las vacaciones :D,,
@puertovenecia,Tue Apr 15 07:09:50 +0000 2014,@Elviraa_12 Gracias por venir! ;),,
@AnaHergo,Tue Apr 15 07:09:57 +0000 2014,@paloma_andreuC q malo es el visio sosia,37.9951651,-1.1395431999999999
@tamarikatorres1,Tue Apr 15 07:09:58 +0000 2014,Hay gente que da pena,37.9342033,-1.202436
@puertovenecia,Tue Apr 15 07:10:05 +0000 2014,@alvaro_sanz_98 @REgea03 @puerto1818 @VictorJardiel Os esperamos pronto!! ;),,
@puertovenecia,Tue Apr 15 07:10:21 +0000 2014,@RixySde @lolcarmenlol @aarongonza Nos encanta or eso! ;) Gracias por la visita,,
@Mr_Pehpino,Tue Apr 15 07:10:23 +0000 2014,Buenos dias,37.9771312,-1.0938940000000001
@puertovenecia,Tue Apr 15 07:10:46 +0000 2014,@JesuLorente_1 Muchas gracias por venir! ;),,
@AnaHergo,Tue Apr 15 07:10:54 +0000 2014,Caguen el cali que frio hace,37.995171,-1.1394656
@puertovenecia,Tue Apr 15 07:11:05 +0000 2014,@luna_alba_11 @jorgemur18 Aqu os esperamos con los brazos abiertos :D,,
@lobo_rocinante,Tue Apr 15 07:11:38 +0000 2014,Paciencia. Mucha paciencia,37.97469424,-1.06248719
@RicardoJMolina,Tue Apr 15 07:12:10 +0000 2014,@LLUCHJUELICH @mariameijeiras @Silvia_lopez @ralbiol @EMartinLinde @Todosseguros @angeldelamo @jlcasal @Santiago_Sanz_L De san martes feliz!,37.98917279,-1.17546277
@jesussanchezlo8,Tue Apr 15 07:12:27 +0000 2014,"@albertochicote  Hoy es mi cumpleaos, me haria mucha ilusion que me felicitaras Muchas gracias por adelantado.",,
@nonobarahona,Tue Apr 15 07:13:45 +0000 2014,Ya oigo las cornetas.. Nervioso ya como cada martes santo! Hoy Mula revienta! #NocheDeTambores,37.9784117,-1.1323618999999998
@Martagclemente,Tue Apr 15 07:13:56 +0000 2014,"#GoodMorning ""bonicos""! (@ Carrin &amp; Asociados abogados) http://t.co/09VcdTGv3f",37.98325239,-1.13069926
@AngelaAldeguerS,Tue Apr 15 07:14:01 +0000 2014,A buena rubia has venido tu a vacilar jajajajajajajajajaja,,
@ExsaRocio,Tue Apr 15 07:15:06 +0000 2014,"""@BasicSeeds: Eclipsado me hallo de tantas mentiras del gobierno""",38.0081484,-1.1509604
@RicardoJMolina,Tue Apr 15 07:15:12 +0000 2014,"Buenos das y buen da para tod@s y, muy especialmente, a quienes caen, se equivocan, aprenden, se levantan y vuelven a intentarlo cada vez",37.98924292,-1.17550258
@Gissell_Tytta,Tue Apr 15 07:15:31 +0000 2014,Mi mama ya me llama y la luna no sale. Bitch,,
@joseto177,Tue Apr 15 07:15:39 +0000 2014,"He madrugado para renovar el DNI en vaciones, hay algo ms pattico? Bueno... Correr cuando ves a un principe @Rosalia222 @RuizDidi jaja",38.0585461,-1.2238605
@MorenillaMore,Tue Apr 15 07:15:40 +0000 2014,Las maanas de vacaciones sin la #MTV no son maanas.,38.0516461,-1.2212493999999998
@LauritaLizan,Tue Apr 15 07:15:43 +0000 2014,@Anita_Baeza29 buenos das amor,38.01561754,-1.16662086
@ammjia,Tue Apr 15 07:15:43 +0000 2014,bonjour,,
@MyDAlicante,Tue Apr 15 07:15:43 +0000 2014,"Do you know the story behind #Denia #castle, #Alicante #Spain #Moors? http://t.co/VNORxviYY6",,
@Mr_Pehpino,Tue Apr 15 07:16:32 +0000 2014,Buenos dias @Anita_Baeza29 &lt;3,38.0805098,-1.0931383999999997
@ferherhur,Tue Apr 15 07:16:50 +0000 2014,mucha suerte a las Selecciones Infantiles en Zaragoza estos das y a sus coaches @quinigarcia8 @pepinllorente @AlexCastroSC @Evamtnez11 !!,37.99353131,-1.12751076
@LauritaLizan,Tue Apr 15 07:16:55 +0000 2014,Aqui hay amor y no lo negociamos',38.02729823,-1.1623518
@Mr_Pehpino,Tue Apr 15 07:17:15 +0000 2014,@Trvivancos no me dejan en paz y pues yoro :'(,38.0805098,-1.0931383999999997
@LauritaLizan,Tue Apr 15 07:17:17 +0000 2014,@Carolii_Ortega buenos dias cario,38.02533868,-1.1449466
@PilarRubioAlmg,Tue Apr 15 07:17:19 +0000 2014,@Fuensanta_ag Arriba con nimo pri :)))) A por el Martessss !! TE QUIEROOO,37.9822672,-1.2274418
@Ireneprt,Tue Apr 15 07:17:25 +0000 2014,Bdias --&gt; Cdiz,38.094840000000005,-1.1630101000000002
@AngelaAldeguerS,Tue Apr 15 07:17:26 +0000 2014,"Pues nada, a la NC a ver si as me despejo.. bye :)",,
@AngelaAldeguerS,Tue Apr 15 07:18:42 +0000 2014,"COMO ESE TWEET SEA PARA M, PREPRATE MONA",,
@LauritaLizan,Tue Apr 15 07:18:46 +0000 2014,Jason jejejje.,38.02557566,-1.14341751
@maralopez16_,Tue Apr 15 07:18:48 +0000 2014,"@IngridMHM99 dama de honor que es tu cumpleaoooooos!  muchas felicidades,un besazo y pasatelo de lujo!!",37.995138399999995,-1.1247877
@AnaMAleman28,Tue Apr 15 07:18:48 +0000 2014,"@LuciMontesinos1 Pero vamos, ni tu ni yo jajajaja, quien viera nuestras conversaciones jajaja, madremia..",38.013082700000005,-1.1349417
@tamarikatorres1,Tue Apr 15 07:19:16 +0000 2014,hoy mis buenos diias son para la guapa de @anikamg0 que es la mejor y que esa sonrisa siempre la tenga en la boca teamoo 27,37.9342331,-1.2024553
@elpueblo1unido,Tue Apr 15 07:19:42 +0000 2014,"La campaa de turismo de #AllYouNeedisEcuador, se difundir en 14 pases. http://t.co/gg17DuWj2r",,
@CROEMeconomia,Tue Apr 15 07:19:53 +0000 2014,Miguel del Toro dirigir el INFO,,
@Moha_Cr18,Tue Apr 15 07:20:07 +0000 2014,Buensima maana con to los de lA clase,37.988824,-1.1324097
@Gissell_Tytta,Tue Apr 15 07:20:33 +0000 2014,@michael_99_edu Ojeras masluego !!! verda :(,,
@Gissell_Tytta,Tue Apr 15 07:20:56 +0000 2014,@melany_sc ajjajajajajja ya estuviera por el 5to sueoo jaja :( :(,,
@BiGFooT475,Tue Apr 15 07:21:03 +0000 2014,@123pnz @DPlazaV @iclavijos No creas que es porque no quieren cambiar de tercio.. es tema econmico.,,
@anagrcia98,Tue Apr 15 07:21:27 +0000 2014,Playa vaya vaya @delii_98,37.9400258,-1.1510539
@Gissell_Tytta,Tue Apr 15 07:21:28 +0000 2014,Ya hasta Fro hizo ...,,
@Edy_son20a,Tue Apr 15 07:21:39 +0000 2014,Uqe lenras que van las consultas de los hospitales D: #TipicoCuandoMeAburro,37.938571100000004,-1.165592
@CarmeeenAlmagro,Tue Apr 15 07:21:40 +0000 2014,Vamos a por una maana intensiva de baile #bbd,37.8471916,-0.9437406999999999
@Dravensvq,Tue Apr 15 07:21:49 +0000 2014,Buenos das!! http://t.co/6a5hlv0exR,37.97631,-1.124307
@Martinez_Jose_1,Tue Apr 15 07:22:04 +0000 2014,Buenos dias :),38.055668,-1.0099277
@Mr_Pehpino,Tue Apr 15 07:22:21 +0000 2014,Odio que no me siga la gente que conozco.,37.983343299999994,-1.0847476
@Lidiia09,Tue Apr 15 07:22:22 +0000 2014,Esto: Felicidad :) http://t.co/LdoRr2dk0O,37.8809749,-1.0109607
@celiaka_28,Tue Apr 15 07:22:26 +0000 2014,Good morning,38.013585299999995,-1.1630531000000002
@Ana_franco98,Tue Apr 15 07:22:33 +0000 2014,Madrugar para bailar ,38.0140853,-1.1121147
@Edy_son20a,Tue Apr 15 07:22:41 +0000 2014,Que lentas van las consultas de los hospitales D: #TipicoCuandoMeAburro,37.939035600000004,-1.1652685
@RicardoJMolina,Tue Apr 15 07:22:52 +0000 2014,#LoPiensoLoDigo Que las decisiones #polticas estn siempre por encima de las decisiones #personales determina a que nos hemos acostumbrado,37.98914218,-1.17541074
@Manolo7Madrid,Tue Apr 15 07:22:58 +0000 2014,Buenos dias que bonito es despertarse a tu lado renacuaja.Echare demenos dormi con mi princesa.TE AMO 26 @ConNdeNooe ,37.9908463,-1.1315316
@Datriggar,Tue Apr 15 07:23:44 +0000 2014,@Junquera_ @_Kiryl @AdriSerCal @ancerverus @CeboFran @FVeiguela @JFDIAZDIAZ @ChemaRRod @AnyUpyd @covita666 @jesuspati @ferie_tale bbdd ,37.97313304,-1.13628855
@LuciaHerJim,Tue Apr 15 07:23:55 +0000 2014,Otra ms por cortesa de @trini_ros gracias! :) http://t.co/MjNgU7M23x,37.9746436,-1.0928692
@javilhjlh,Tue Apr 15 07:24:01 +0000 2014,Buenos diaas!! http://t.co/X4Uqv0nljU,37.975505299999995,-1.130055
@martukgz,Tue Apr 15 07:24:15 +0000 2014,Piano hoy no porfavorrrr,37.99046424,-1.09802856
@AnaHergo,Tue Apr 15 07:24:24 +0000 2014,Pero como puede ser Rihanna tan diosa?,37.9951871,-1.1393723999999998
@maralopez16_,Tue Apr 15 07:25:31 +0000 2014,anoche volviendo a casa me quede mirando a uno en un semaforo y eso fue amor a primera vista ups,37.9951567,-1.1247093000000001
@pablicho10,Tue Apr 15 07:25:49 +0000 2014,Buenos dias y que mejor que hacer que ver a la mas guapa :),38.054185499999996,-1.2112293
@maralopez16_,Tue Apr 15 07:25:53 +0000 2014,"en verdad ya lo conocia, pero ay dios mio",37.9951955,-1.1248565000000001
@LuciaHerJim,Tue Apr 15 07:26:00 +0000 2014,Otra ms por cortesa de @trini_ros. Gracias! :) http://t.co/dxSLrBvb7P,37.9746436,-1.0928692
@rebecagarro83,Tue Apr 15 07:26:52 +0000 2014,@DannaGarcia te enve un dm princesa,38.01175723,-1.03525994
@Gissell_Tytta,Tue Apr 15 07:26:55 +0000 2014,@michael_99_edu -_- -_-,,
@RicardoJMolina,Tue Apr 15 07:27:02 +0000 2014,"#LoPiensoLoDigo Segn El Mundo un #empresario ""pag 70.000 en una caja de zapatos"" es adaptacin al #partido otros lo hacen en ""maletines""",37.98915929,-1.17543991
@sofialovenot,Tue Apr 15 07:27:36 +0000 2014,,37.94046149,-1.15904128
@LaModelo_Marga,Tue Apr 15 07:28:01 +0000 2014,"'si quieres llorar, llmame. No ir a llorar contigo, solo a sacrte tus mejores sonrisas'",,
@AnaHergo,Tue Apr 15 07:28:21 +0000 2014,"Conversacion por dios, que me muero",37.9952236,-1.1393263999999999
@maralopez16_,Tue Apr 15 07:28:22 +0000 2014,yo estas cosas las cuento ahora porque esta todo el mundo durmiendo,37.995194299999994,-1.1247706
@PabloSMartinez,Tue Apr 15 07:28:28 +0000 2014,"Esta noche, GRAN estreno en #Telecinco: #NoHabrPazParaLosMalvados, ganadora de 6 Goyas. La crtica, en mi blog: http://t.co/TXeYDZfMwu",,
@Pillina30,Tue Apr 15 07:28:29 +0000 2014,#tneclipse vindolo desde Espaa a travs de vosotros porque aqu no hemos tenido esa suerte http://t.co/YK07EGk3vu,37.9995612,-1.1329706
@rolling199,Tue Apr 15 07:28:31 +0000 2014,Que buen ensayo el de ayer ;DD,37.98312383,-1.0493515
@city_midnight,Tue Apr 15 07:28:32 +0000 2014,Buenos dias...study,37.9786194,-1.1274723
@PablodeGuzman,Tue Apr 15 07:30:26 +0000 2014,"Los hoteles de #Murcia #Cartagena #Lorca y #LaManga con una ocupacin por encima del 90% desde el jueves por #SemanaSanta,mucho que ofrecer",,
@AnaHergo,Tue Apr 15 07:30:57 +0000 2014,Siempre quedara youtube y sus videos chorras para pasar la maana,37.9952098,-1.1393944999999999
@ylemetria,Tue Apr 15 07:31:39 +0000 2014,Hoy me abandonas @rroikka :( Me dejas sola y me va a obligar a hacerlo doble :c,37.9729549,-1.112307
@Victoria_131220,Tue Apr 15 07:31:50 +0000 2014,Bdias,37.939705100000005,-1.1464168
@CtlmarCia,Tue Apr 15 07:32:10 +0000 2014,"Costumbre lo mo, vaya manera de comerme la cabeza. ",37.98136095,-1.13112013
@cofcastellon,Tue Apr 15 07:32:25 +0000 2014,@maracelileiva @maracelileiva bienvenidos,,
@vespaclubmurcia,Tue Apr 15 07:32:48 +0000 2014,Porque ya ha llegado la Primavera en toda Espaa! Que bonito da de martes !y que sol ! @vespa_es @vespaloversclub http://t.co/kFA27iw7yY,37.97037689,-1.12104753
@RelharKing,Tue Apr 15 07:33:27 +0000 2014,"@Diablo3ESP cerrarla, no compensa el tiempo que se pierde en buscar a todos los enemigos para luego el drop de mierda que te sueltan..",,
@Gissell_Tytta,Tue Apr 15 07:34:10 +0000 2014,"@melany_sc jjajaj yo ya veo Rojo, :( :( jajaj vemos en las noticias ces okno :( quedmonos despiertas mejor ajja :(",,
@Senior_Chang,Tue Apr 15 07:34:10 +0000 2014,"@Kalderas_ no lo voy a retwittear para no hacer spoiler desen, pero vaya panz de rer",38.003752500000004,-1.1464158000000002
@city_midnight,Tue Apr 15 07:34:36 +0000 2014,Bdias y muchas felicidades a @Maria_Navsy  disfruta tus 18 !!!!,37.9786275,-1.1274874
@Moha_Cr18,Tue Apr 15 07:34:37 +0000 2014,Madre ma que risas con loa mirlos estos jjajajaj ( Os Quiero ) hermanos,37.989976399999996,-1.1328862
@jjbamo,Tue Apr 15 07:35:13 +0000 2014,"""@JulioTejedorB: Los bancos dan otra vez el 100% de la hipoteca pero slo para sus casas http://t.co/aL0nsKYBsb va @elmundoes""",37.9753826,-1.1296826000000002
@BeaFullMoon,Tue Apr 15 07:35:34 +0000 2014,Me da verguenza que lleve mi sangre,37.9405506,-1.1394454
@MigueelFLopez,Tue Apr 15 07:35:40 +0000 2014,Extrao lo que eramos.,37.95300909,-1.22362182
@3030javi,Tue Apr 15 07:36:21 +0000 2014,Madremia que mala hostia tiene la tia esta copn.,37.9870951,-1.1389023999999999
@imbolivic,Tue Apr 15 07:37:13 +0000 2014,Buenos dassss,37.98741679999999,-1.1370284
@FuenEstrella,Tue Apr 15 07:37:21 +0000 2014,"""@estrellavzm: @FuenEstrella http://t.co/hiJeFmaNau""",37.9985157,-1.1411927
@FuenEstrella,Tue Apr 15 07:37:36 +0000 2014,@estrellavzm diuuu que miticoooo,37.9984972,-1.1411665000000002
@AlbaLison18,Tue Apr 15 07:37:53 +0000 2014,No puedo seguir adelante sin el.,38.057235799999994,-1.2148851
@maralopez16_,Tue Apr 15 07:38:04 +0000 2014,@KarlotikaPaTiTo. A donde es al finnnnal?,37.9951777,-1.1247556
@sarlfava,Tue Apr 15 07:38:13 +0000 2014,@sarlfava sera prsent au Salon,,
@Gissell_Tytta,Tue Apr 15 07:38:36 +0000 2014,@melany_sc jjajjajajja ok mejor tu ve por el 6to sueo ya jajaja :(,,
@AlbaLison18,Tue Apr 15 07:39:08 +0000 2014,"""@AzaleaMolina: ""@DeboSuponerQue: Crees que las palabras no afectan? http://t.co/rr1Gmyg8Yd""",38.057235799999994,-1.2148851
@maralopez16_,Tue Apr 15 07:39:19 +0000 2014,@KarlotikaPaTiTo pasalo bien nenaa,37.9951499,-1.1247488
@AnaMAleman28,Tue Apr 15 07:39:32 +0000 2014,QUE TE QUIERO @Piluuu07_ . Tenia ya ganas de hablar contigo cario 01,38.0130137,-1.1347505
@AnaMAleman28,Tue Apr 15 07:39:38 +0000 2014,"""@Piluuu07_: @AnaMAleman28 01 http://t.co/JUFQiRFhfU""",38.0130137,-1.1347505
@sandrinicolas,Tue Apr 15 07:39:44 +0000 2014,"""Ayer te fuiste ha cenar y la mama se quedo aqui, me dejaste solo, porq te vas a muchos sitios tata?"" Conversaciones de mi javi ",38.00607454,-1.11642611
@Vendri_7,Tue Apr 15 07:40:14 +0000 2014,"We didnt pick Stef Dolson, right? Who is Kayla McBride?",,
@PaolaPao2001gs,Tue Apr 15 07:40:21 +0000 2014,Buenos dias!!!!,37.9753939,-1.0597404
@Ciudaddeltrader,Tue Apr 15 07:41:19 +0000 2014,"Einstein dijo alguna vez: ""Lo importante es no dejar de hacerse preguntas""",,
@Eviica99,Tue Apr 15 07:41:26 +0000 2014,@AnthonySkyblink puues siiz pero no lo digo.. jajajaja,37.9939876,-1.1238181999999999
@Rocitms,Tue Apr 15 07:41:39 +0000 2014,Good mrning!,37.9834501,-1.1277213
@Eviica99,Tue Apr 15 07:41:57 +0000 2014,"X. Buenisimos diias, a la persona que ms quiero ",37.9939876,-1.1238181999999999
@Gissell_Tytta,Tue Apr 15 07:41:59 +0000 2014,BARCELONA TE AMO.,,
@yepes_96,Tue Apr 15 07:42:01 +0000 2014,Muy pocos pasan por tu vida para quedarse...,37.9850727,-1.1343828
@juliandavidclav,Tue Apr 15 07:42:18 +0000 2014,#BuenosDias,,
@MonsternachYT,Tue Apr 15 07:42:26 +0000 2014,Estoy por hacerme otro twitter,37.9562763,-1.1534168
@ChupaChups172,Tue Apr 15 07:42:44 +0000 2014,Buenos Dias,38.092205,-1.1719233
@AnaMAleman28,Tue Apr 15 07:43:01 +0000 2014,"Que no la quiero, no, que vaa @Piluuu07_  http://t.co/FfMbWLxsg1",38.0130271,-1.1348524
@PedroGlezMolina,Tue Apr 15 07:43:07 +0000 2014,@abc_es el filete ruso quiere matar a la hamburguesa,37.984385700000004,-1.1377366000000002
@MonsternachYT,Tue Apr 15 07:43:10 +0000 2014,PUTA MIERDA DE LO DE LAS CONVERSACIONES DE WASSAP ME CAGO EN DIOS Y EN LOS MUERTOS DE QUIEN LO HAYA INVENTADO.,37.9562763,-1.1534168
@Eviica99,Tue Apr 15 07:43:14 +0000 2014,@AnthonySkyblink ya ya.. jajajaja. Te quiero,37.9941428,-1.1239836
@AIDAJIMNEZ,Tue Apr 15 07:43:16 +0000 2014,Pero que tierna es..  http://t.co/yiFAeyIujX,37.99788904,-1.16915245
@angr_p,Tue Apr 15 07:43:34 +0000 2014,Lleg el gran da!!!! @srtasalas @V0l0k0 #juergaprocesional,37.9870636,-1.1372156999999998
@VickyPerez98,Tue Apr 15 07:43:47 +0000 2014,Buensimos das a preparar cosas y zarpamos ,37.984208,-1.2186221000000002
@Isafederer,Tue Apr 15 07:44:41 +0000 2014,@neymarjr lleva a la victoria al bara maana. eres el futuro de bara. vamos crack,,
@rockmemaaalik,Tue Apr 15 07:44:43 +0000 2014,@Calumier vamosss aitanaa,,
@ivanbednar,Tue Apr 15 07:45:10 +0000 2014,Bdiaas ,38.03014667,-1.12642356
@you_lorenita,Tue Apr 15 07:45:16 +0000 2014,Buenos dias con mi behappy,37.9733648,-1.0586403999999998
@AnaGarcia_01,Tue Apr 15 07:45:18 +0000 2014,http://t.co/OeGHidPnRO,38.0307238,-1.0880197
@Gissell_Tytta,Tue Apr 15 07:45:43 +0000 2014,TE QUIERO MUCHO @Maikykrmusic,,
@15martaL,Tue Apr 15 07:45:54 +0000 2014,mil felicidades a mi negraxa preferida @Maria_Navsy,37.9913946,-1.1322778999999998
@Isafederer,Tue Apr 15 07:46:00 +0000 2014,"@jmbartomeu Os pedimos ya todos los cules, q ficheis dos centrales de alto nivel ya. hacernos caso de una vez",,
@Gissell_Tytta,Tue Apr 15 07:46:06 +0000 2014,Ve,,
@Mr_Pehpino,Tue Apr 15 07:46:26 +0000 2014,Me he levantao temprano pa ir a la biblio pero ir esta tarde.,38.035717299999995,-1.0979846000000002
@lidiamola10,Tue Apr 15 07:46:34 +0000 2014,https://t.co/cBhwVidVKO Muy enamorada de esta cancion :3,38.0064503,-1.0700101999999998
@florent_ltc,Tue Apr 15 07:46:57 +0000 2014,Up,38.04959408,-1.21000156
@miguialarcon9,Tue Apr 15 07:47:25 +0000 2014,Anoche fue...puff...me arrepiento de muchas cosas.,38.023075899999995,-1.1240389
@Isafederer,Tue Apr 15 07:47:29 +0000 2014,@DaniAlvesD2 dejate de redes sociales y centrate en defender mejor....q eres un coladero en defensa,,
@Sojo1Sojo,Tue Apr 15 07:47:31 +0000 2014,Buenos das :3,37.9775643,-1.0711996000000001
@Gissell_Tytta,Tue Apr 15 07:48:36 +0000 2014,Ya sale el arco iris y no veo la luna ...,,
@maria_1772,Tue Apr 15 07:48:36 +0000 2014,Diios que sueo ,37.963071899999996,-1.0798375
@MyChemicalHero,Tue Apr 15 07:48:43 +0000 2014,Mis apuntes de filosofia en el tema de lo sublime se vuelven to porno y claro pienso mal y no puedo estudiar http://t.co/4X6Nk0fZMj,37.9879364,-1.1256472
@martica_7,Tue Apr 15 07:49:02 +0000 2014,@CarmenSoriiaano te quiero,37.9881631,-1.1295591
@maralopez16_,Tue Apr 15 07:49:36 +0000 2014,"yo quiero que alguien me llame para darme los buenos dias, o un mensaje de esos largos",37.995073100000006,-1.1248231000000002
@SoniaBarnes26,Tue Apr 15 07:49:44 +0000 2014,Despertarse pensando en la siesta es para preocuparse...BD!!,37.9906893,-1.1431319
@maralopez16_,Tue Apr 15 07:49:45 +0000 2014,que paranoyas me monto,37.9950852,-1.1248261999999998
@Gissell_Tytta,Tue Apr 15 07:50:09 +0000 2014,"Ya nada, no veo nada, chao....",,
@nuria171211,Tue Apr 15 07:50:48 +0000 2014,Que seaa lo que dios quieraa.. #BuenosDiasLlenosDeNeerviios,38.01895510000001,-1.1452541999999999
@maria_1772,Tue Apr 15 07:51:03 +0000 2014,"Pos yo no he visto el eclipse, total, me moria de sueo ",37.963071899999996,-1.0798375
@steeven131,Tue Apr 15 07:51:48 +0000 2014,Buenos dias.,,
@PedroGlezMolina,Tue Apr 15 07:51:53 +0000 2014,#primerpensamientodehoy para mi gata Fuensanta.Tras 20 das con collarin hoy se lo quitamos.Ha dicho miauuuuu(meteroslo por donde os quepa),37.984385700000004,-1.1377366000000002
@steeven131,Tue Apr 15 07:52:08 +0000 2014,N A T A L I A  te agreg a la lista Rubiah_cn_Suaj/que-polvaso-tienes--2,,
@florent_ltc,Tue Apr 15 07:52:44 +0000 2014,Journe  la plage avec presque tout le monde  http://t.co/C0WjsZ49me,38.04959123,-1.2100091999999998
